Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Attrition_Enc
46,Female,14,Finance,6555,Excellent,High,Average,0,No,4,Masterâ€™s Degree,Single,0,Mid,Small,92,Yes,No,No,Good,Low,Stayed,0
53,Male,23,Technology,7633,Good,Very High,Average,0,No,44,Bachelorâ€™s Degree,Divorced,2,Mid,Medium,91,No,No,No,Fair,Very High,Left,1
41,Male,26,Education,4724,Good,Very High,Average,1,No,7,Bachelorâ€™s Degree,Single,2,Senior,Medium,80,No,No,No,Poor,Low,Stayed,0
28,Male,4,Technology,9892,Good,Medium,High,2,No,9,Associate Degree,Single,4,Entry,Medium,20,No,No,No,Good,Very High,Left,1
34,Male,6,Technology,10220,Good,Low,Below Average,1,Yes,97,Associate Degree,Single,1,Entry,Small,41,Yes,No,No,Good,Very High,Left,1
33,Male,12,Education,2386,Poor,Medium,Average,1,Yes,73,Bachelorâ€™s Degree,Married,0,Mid,Medium,64,No,No,No,Good,High,Left,1
38,Male,25,Finance,10903,Good,High,High,2,Yes,29,Associate Degree,Single,0,Senior,Medium,63,No,No,No,Fair,Low,Stayed,0
52,Male,19,Media,6139,Fair,Very High,Average,2,No,68,Masterâ€™s Degree,Divorced,0,Entry,Small,92,No,No,No,Poor,Low,Left,1
19,Male,11,Education,4410,Fair,High,High,2,Yes,42,Bachelorâ€™s Degree,Single,1,Entry,Medium,25,No,No,No,Good,Medium,Left,1
46,Male,17,Technology,6977,Excellent,High,Average,0,No,8,Associate Degree,Married,0,Mid,Medium,74,No,No,No,Fair,Very High,Stayed,0
27,Female,12,Finance,9249,Fair,Low,Average,0,Yes,32,Bachelorâ€™s Degree,Single,0,Entry,Large,22,No,No,No,Poor,Very High,Left,1
59,Male,40,Healthcare,8328,Good,Very High,High,0,No,46,Associate Degree,Single,0,Entry,Small,44,No,No,Yes,Poor,Low,Left,1
58,Female,44,Healthcare,8331,Fair,Medium,High,2,No,38,Associate Degree,Divorced,1,Mid,Small,117,No,No,No,Good,Very High,Left,1
50,Male,42,Technology,7639,Poor,Low,High,0,No,91,High School,Married,0,Entry,Medium,49,No,No,No,Good,High,Left,1
48,Female,31,Technology,11164,Good,Medium,Average,3,No,72,High School,Single,1,Mid,Medium,74,No,No,No,Poor,Low,Left,1
57,Male,18,Technology,8580,Fair,Medium,Below Average,1,No,84,Bachelorâ€™s Degree,Single,3,Entry,Medium,60,Yes,No,No,Fair,Medium,Stayed,0
50,Male,30,Healthcare,8113,Fair,High,High,0,No,19,High School,Single,0,Senior,Medium,78,No,No,No,Good,Low,Stayed,0
22,Male,5,Healthcare,9117,Good,High,Below Average,0,No,7,Bachelorâ€™s Degree,Single,4,Mid,Small,34,No,No,No,Excellent,Medium,Stayed,0
28,Male,6,Technology,8571,Poor,Medium,Below Average,0,No,35,Associate Degree,Married,2,Entry,Small,55,No,No,No,Good,High,Left,1
19,Female,6,Finance,9016,Good,Low,Average,0,No,28,Masterâ€™s Degree,Married,1,Entry,Medium,48,No,No,Yes,Good,Low,Left,1
47,Female,16,Technology,9128,Good,High,High,1,No,90,PhD,Divorced,3,Senior,Small,17,No,No,No,Good,High,Stayed,0
33,Male,19,Technology,9380,Good,High,Average,1,No,65,PhD,Married,3,Mid,Medium,53,No,No,No,Poor,Low,Stayed,0
31,Female,14,Technology,8143,Good,Very High,Average,1,Yes,54,Associate Degree,Single,0,Senior,Small,77,No,No,No,Good,Medium,Left,1
26,Male,5,Healthcare,8268,Good,Medium,Average,4,No,6,Masterâ€™s Degree,Single,4,Mid,Large,53,No,No,No,Excellent,Medium,Stayed,0
51,Male,28,Healthcare,7345,Fair,High,Average,1,No,43,High School,Single,0,Entry,Medium,29,No,No,No,Poor,Low,Left,1
44,Male,34,Technology,10286,Good,High,Average,1,No,63,High School,Married,4,Entry,Medium,53,Yes,No,No,Excellent,Very High,Stayed,0
30,Male,20,Education,4281,Good,High,Average,0,No,63,High School,Single,4,Mid,Medium,61,No,No,Yes,Good,Medium,Stayed,0
55,Male,8,Finance,12985,Fair,Very High,Below Average,2,No,41,Masterâ€™s Degree,Married,4,Mid,Medium,22,No,No,No,Fair,Low,Left,1
33,Male,16,Media,5629,Fair,High,Below Average,0,No,15,Bachelorâ€™s Degree,Single,1,Senior,Medium,46,No,No,No,Fair,Low,Left,1
27,Male,9,Finance,9279,Good,High,Average,2,No,69,High School,Married,1,Mid,Medium,36,No,No,No,Good,Very High,Stayed,0
49,Female,41,Technology,8549,Fair,Medium,Below Average,1,No,13,Bachelorâ€™s Degree,Married,0,Entry,Small,60,No,No,No,Good,Low,Left,1
41,Male,21,Finance,7838,Good,High,Average,2,Yes,99,Associate Degree,Divorced,3,Entry,Large,69,No,No,No,Poor,High,Left,1
27,Female,2,Media,5196,Excellent,Very High,Below Average,1,No,75,Bachelorâ€™s Degree,Married,1,Mid,Large,18,No,No,No,Poor,Low,Left,1
22,Female,2,Healthcare,8184,Excellent,High,Below Average,1,No,98,Bachelorâ€™s Degree,Single,6,Entry,Small,79,Yes,No,No,Excellent,Medium,Left,1
22,Female,8,Education,4522,Good,Medium,Average,0,Yes,18,Masterâ€™s Degree,Married,0,Entry,Medium,26,Yes,No,No,Fair,Very High,Stayed,0
50,Male,36,Education,4911,Good,Medium,Average,1,No,59,Bachelorâ€™s Degree,Married,4,Mid,Small,94,Yes,No,No,Fair,Medium,Stayed,0
20,Female,8,Finance,8713,Poor,Low,Low,1,No,82,Bachelorâ€™s Degree,Single,0,Mid,Medium,25,No,Yes,No,Good,High,Left,1
36,Female,9,Healthcare,9055,Excellent,High,Average,0,No,61,Bachelorâ€™s Degree,Divorced,4,Mid,Large,24,Yes,No,Yes,Good,Medium,Stayed,0
34,Male,10,Finance,8721,Excellent,Low,Average,0,No,76,Associate Degree,Married,0,Entry,Large,11,Yes,No,No,Good,Low,Stayed,0
38,Male,14,Media,4496,Good,High,Average,3,Yes,76,Bachelorâ€™s Degree,Married,0,Entry,Small,86,No,No,Yes,Poor,Low,Left,1
20,Female,6,Healthcare,5970,Good,High,Average,1,Yes,54,Associate Degree,Married,2,Entry,Small,27,No,No,No,Good,Low,Left,1
42,Female,6,Healthcare,7741,Excellent,High,Average,0,No,4,Masterâ€™s Degree,Divorced,3,Entry,Small,28,No,No,No,Good,High,Stayed,0
48,Female,40,Technology,9533,Fair,Medium,Average,1,No,81,PhD,Single,5,Senior,Medium,61,No,No,No,Good,Medium,Stayed,0
29,Female,15,Education,4738,Good,Very High,Below Average,0,Yes,76,Associate Degree,Single,4,Entry,Large,35,Yes,No,No,Good,Medium,Left,1
32,Female,6,Media,5879,Good,High,Below Average,0,No,47,PhD,Married,2,Senior,Medium,72,Yes,No,No,Good,Medium,Stayed,0
26,Male,17,Media,6523,Good,High,High,2,Yes,85,Masterâ€™s Degree,Single,3,Entry,Medium,86,Yes,No,Yes,Good,High,Left,1
48,Female,15,Technology,6837,Fair,High,Average,0,No,36,Bachelorâ€™s Degree,Single,0,Mid,Medium,70,No,No,No,Poor,Medium,Stayed,0
44,Male,31,Media,6033,Poor,Very High,High,2,No,28,Associate Degree,Married,0,Mid,Large,38,Yes,No,No,Poor,Medium,Stayed,0
59,Female,45,Finance,8127,Good,High,High,0,Yes,22,Associate Degree,Married,1,Mid,Large,79,No,No,No,Poor,High,Left,1
25,Female,17,Healthcare,8611,Good,High,Average,0,No,4,Associate Degree,Single,5,Entry,Medium,60,No,No,No,Good,Low,Stayed,0
43,Male,27,Education,3536,Good,Medium,Average,0,No,48,Associate Degree,Single,3,Entry,Medium,85,Yes,No,No,Excellent,Low,Stayed,0
25,Female,10,Media,6205,Excellent,Low,Average,0,No,50,Masterâ€™s Degree,Single,3,Mid,Medium,74,No,No,No,Poor,Medium,Left,1
55,Male,33,Education,4831,Good,High,Low,0,Yes,63,High School,Married,5,Senior,Small,50,No,No,No,Poor,Medium,Left,1
18,Female,9,Media,4764,Excellent,High,Average,1,No,93,Masterâ€™s Degree,Married,1,Entry,Large,57,No,No,No,Good,High,Stayed,0
59,Male,30,Education,5520,Poor,Very High,Average,0,No,50,Bachelorâ€™s Degree,Single,0,Mid,Medium,58,No,No,No,Good,High,Left,1
40,Female,12,Healthcare,8482,Fair,High,Average,1,No,18,Masterâ€™s Degree,Divorced,1,Entry,Large,46,No,No,No,Poor,Medium,Left,1
22,Female,1,Media,6326,Good,High,Average,0,No,2,Bachelorâ€™s Degree,Married,4,Entry,Medium,79,No,No,No,Good,Medium,Stayed,0
58,Female,17,Education,4952,Good,High,High,2,No,49,Bachelorâ€™s Degree,Single,1,Mid,Small,28,No,No,No,Excellent,Medium,Left,1
39,Male,13,Healthcare,8976,Good,High,Below Average,4,No,82,Masterâ€™s Degree,Divorced,0,Entry,Medium,25,No,No,No,Good,Medium,Stayed,0
40,Male,29,Education,4592,Poor,Very High,Average,0,Yes,68,Masterâ€™s Degree,Single,2,Entry,Medium,72,No,No,No,Good,Low,Left,1
36,Male,13,Media,6389,Good,High,Average,1,Yes,87,Bachelorâ€™s Degree,Married,5,Mid,Large,64,No,No,No,Good,Medium,Stayed,0
19,Male,5,Healthcare,8482,Poor,Very High,High,0,No,57,High School,Divorced,5,Senior,Medium,31,No,No,No,Fair,Low,Stayed,0
20,Female,8,Technology,7412,Excellent,High,Average,1,No,19,Bachelorâ€™s Degree,Single,0,Senior,Large,81,No,No,No,Good,Low,Stayed,0
45,Male,15,Healthcare,7730,Poor,Very High,High,0,No,81,Masterâ€™s Degree,Married,2,Entry,Medium,76,Yes,No,No,Poor,Medium,Stayed,0
18,Male,10,Media,5842,Good,Medium,High,0,No,84,Associate Degree,Married,0,Senior,Large,21,No,No,Yes,Good,Low,Stayed,0
32,Female,13,Education,3951,Poor,High,Average,0,No,56,PhD,Single,2,Mid,Medium,82,No,No,No,Good,Low,Left,1
20,Male,10,Media,5784,Fair,Medium,Average,0,No,1,Bachelorâ€™s Degree,Single,6,Senior,Medium,68,No,No,No,Excellent,Medium,Stayed,0
33,Female,11,Technology,9415,Fair,High,High,2,Yes,97,Bachelorâ€™s Degree,Single,2,Senior,Large,46,No,No,No,Fair,Medium,Stayed,0
43,Male,20,Technology,10994,Good,Medium,Average,2,No,7,PhD,Single,3,Entry,Medium,24,No,No,No,Fair,Low,Stayed,0
32,Female,11,Technology,9305,Fair,High,Below Average,0,Yes,35,Bachelorâ€™s Degree,Single,3,Entry,Large,67,No,No,No,Excellent,Low,Left,1
37,Male,12,Finance,11806,Poor,High,Average,2,No,50,Associate Degree,Married,4,Entry,Small,76,No,No,No,Good,Low,Stayed,0
19,Male,8,Media,6113,Good,High,Average,0,No,58,PhD,Single,0,Entry,Large,44,No,No,No,Excellent,High,Stayed,0
20,Female,12,Technology,9242,Fair,Very High,Below Average,1,No,71,High School,Married,0,Entry,Small,73,No,No,No,Excellent,Low,Left,1
30,Male,7,Technology,6279,Good,High,Average,2,Yes,90,Associate Degree,Single,2,Entry,Medium,48,No,No,No,Poor,Medium,Left,1
40,Male,11,Technology,10512,Fair,Very High,High,0,No,74,Associate Degree,Married,2,Senior,Large,66,No,No,No,Good,High,Stayed,0
34,Male,19,Healthcare,7909,Fair,Low,Average,2,Yes,12,Bachelorâ€™s Degree,Married,3,Mid,Small,48,No,No,Yes,Poor,Low,Left,1
55,Male,5,Media,5788,Fair,Medium,Average,0,No,63,Masterâ€™s Degree,Divorced,1,Senior,Medium,13,No,No,No,Poor,High,Stayed,0
33,Female,20,Healthcare,7265,Fair,High,High,0,No,40,Bachelorâ€™s Degree,Single,2,Mid,Small,86,No,No,No,Poor,Low,Left,1
26,Male,18,Finance,10661,Good,Medium,Average,4,No,36,Bachelorâ€™s Degree,Single,3,Entry,Small,45,Yes,No,No,Poor,Low,Stayed,0
25,Female,7,Education,4811,Good,High,Average,0,No,79,Associate Degree,Divorced,2,Mid,Small,38,No,No,Yes,Poor,High,Left,1
27,Male,12,Media,5329,Fair,High,High,2,Yes,20,Masterâ€™s Degree,Married,3,Mid,Small,35,No,No,Yes,Good,Low,Left,1
35,Male,25,Healthcare,7153,Excellent,High,High,2,No,63,Bachelorâ€™s Degree,Married,2,Entry,Small,91,No,No,No,Poor,Low,Left,1
50,Male,40,Education,3043,Good,High,Below Average,0,No,24,Bachelorâ€™s Degree,Married,3,Mid,Medium,102,No,No,No,Poor,Medium,Stayed,0
50,Male,14,Technology,9495,Good,Medium,Average,2,Yes,96,Associate Degree,Single,0,Entry,Medium,23,Yes,No,No,Good,Medium,Left,1
58,Male,4,Technology,8151,Good,High,Average,0,No,15,High School,Married,1,Mid,Small,8,Yes,No,No,Good,Low,Stayed,0
33,Female,22,Healthcare,7714,Fair,Very High,Average,2,No,7,Bachelorâ€™s Degree,Married,2,Senior,Large,83,No,No,Yes,Poor,High,Stayed,0
20,Male,11,Finance,7628,Poor,Medium,Average,3,No,17,Bachelorâ€™s Degree,Single,1,Entry,Medium,84,No,No,Yes,Good,Low,Stayed,0
24,Male,9,Technology,8486,Fair,High,Average,0,No,11,High School,Single,0,Senior,Medium,18,Yes,No,No,Good,Medium,Stayed,0
55,Male,2,Education,3553,Fair,Very High,Average,0,Yes,59,Bachelorâ€™s Degree,Single,2,Entry,Small,28,No,No,No,Good,High,Left,1
45,Female,33,Healthcare,6063,Good,High,High,0,No,6,Bachelorâ€™s Degree,Single,4,Mid,Medium,84,No,No,Yes,Excellent,Medium,Stayed,0
50,Male,39,Healthcare,7600,Good,High,Average,0,No,60,Bachelorâ€™s Degree,Single,0,Senior,Small,107,No,Yes,No,Excellent,Low,Stayed,0
44,Male,1,Education,3288,Excellent,Medium,Average,0,No,10,PhD,Married,4,Mid,Medium,38,No,No,No,Poor,Low,Stayed,0
59,Male,16,Healthcare,8392,Fair,Medium,Average,1,No,17,Masterâ€™s Degree,Married,0,Mid,Medium,26,No,No,No,Good,Very High,Stayed,0
32,Female,21,Healthcare,7104,Excellent,Low,Below Average,2,No,31,High School,Married,0,Entry,Large,25,No,No,Yes,Fair,Low,Left,1
33,Female,3,Education,3815,Excellent,Low,High,1,No,6,Bachelorâ€™s Degree,Married,0,Senior,Small,14,Yes,No,No,Good,Low,Stayed,0
34,Female,18,Education,4328,Excellent,High,Average,0,No,20,Bachelorâ€™s Degree,Single,3,Mid,Small,57,No,No,No,Fair,High,Left,1
43,Female,23,Finance,6952,Poor,Very High,High,4,Yes,24,High School,Single,0,Mid,Medium,61,Yes,No,Yes,Fair,Very High,Stayed,0
40,Male,18,Media,6369,Good,Medium,Average,1,No,98,Associate Degree,Married,2,Mid,Medium,45,Yes,No,No,Good,Low,Stayed,0
22,Male,1,Healthcare,8756,Poor,High,High,1,Yes,55,Bachelorâ€™s Degree,Single,4,Entry,Medium,23,No,No,No,Good,Low,Left,1
58,Male,9,Technology,5532,Good,High,Average,1,Yes,4,Bachelorâ€™s Degree,Divorced,1,Mid,Medium,19,Yes,No,No,Good,Medium,Stayed,0
55,Male,34,Technology,8673,Fair,High,Average,2,No,97,Bachelorâ€™s Degree,Single,0,Mid,Large,86,No,No,No,Poor,Low,Left,1
38,Female,14,Education,3891,Excellent,Low,Average,2,Yes,82,Bachelorâ€™s Degree,Married,3,Mid,Medium,75,Yes,No,No,Good,Low,Stayed,0
27,Male,14,Media,6029,Excellent,Very High,Average,2,No,60,Associate Degree,Divorced,1,Mid,Small,74,Yes,No,No,Good,Medium,Stayed,0
22,Female,11,Education,4137,Fair,High,Below Average,1,Yes,19,High School,Single,3,Entry,Medium,83,No,No,No,Poor,Medium,Left,1
23,Male,2,Healthcare,8081,Excellent,Medium,High,0,No,81,Associate Degree,Married,0,Senior,Medium,52,No,No,No,Good,High,Stayed,0
29,Male,7,Finance,6932,Fair,Medium,High,3,No,44,High School,Married,1,Senior,Medium,17,Yes,No,No,Good,High,Stayed,0
57,Female,14,Education,5795,Good,High,High,3,No,3,Associate Degree,Married,6,Senior,Medium,83,No,No,Yes,Fair,Medium,Stayed,0
57,Male,47,Technology,9191,Good,Medium,High,0,No,19,Associate Degree,Married,4,Mid,Medium,114,No,No,No,Fair,Low,Stayed,0
46,Male,38,Healthcare,7244,Good,High,Average,0,Yes,48,PhD,Married,3,Mid,Small,46,No,No,Yes,Poor,Low,Stayed,0
42,Male,6,Technology,8405,Good,High,Average,1,No,55,Masterâ€™s Degree,Single,1,Mid,Medium,8,No,No,No,Poor,High,Left,1
45,Male,31,Media,4968,Fair,High,Average,4,Yes,99,High School,Divorced,0,Entry,Small,92,No,No,Yes,Good,Low,Left,1
36,Female,23,Technology,10442,Poor,High,Average,0,No,47,High School,Single,1,Senior,Medium,30,No,No,No,Good,Medium,Stayed,0
26,Female,16,Finance,6605,Good,Medium,Average,2,No,70,Associate Degree,Married,2,Mid,Medium,46,No,No,No,Good,Low,Left,1
37,Female,9,Technology,10730,Good,High,Average,1,No,21,Masterâ€™s Degree,Married,0,Mid,Small,36,No,No,No,Poor,Low,Stayed,0
20,Female,6,Finance,8622,Fair,High,Average,0,Yes,73,Associate Degree,Single,4,Mid,Small,82,No,No,No,Good,High,Left,1
44,Female,36,Technology,7140,Poor,Very High,Average,0,No,1,Bachelorâ€™s Degree,Married,2,Entry,Large,83,No,Yes,No,Poor,Low,Left,1
23,Female,9,Media,6125,Good,Low,Average,1,Yes,53,Bachelorâ€™s Degree,Divorced,0,Mid,Medium,41,No,No,No,Good,Low,Left,1
28,Male,7,Finance,7655,Fair,High,Average,3,No,30,Associate Degree,Single,2,Mid,Small,14,No,Yes,No,Excellent,Medium,Stayed,0
48,Male,10,Finance,7049,Fair,Medium,High,1,No,38,Masterâ€™s Degree,Single,0,Senior,Small,31,No,No,No,Fair,High,Stayed,0
40,Female,8,Education,3752,Good,Medium,Average,0,Yes,78,Associate Degree,Divorced,0,Mid,Small,73,No,No,No,Good,Low,Left,1
46,Male,12,Finance,7931,Fair,High,Average,0,Yes,4,Bachelorâ€™s Degree,Married,3,Mid,Medium,54,No,No,No,Excellent,Medium,Stayed,0
54,Female,41,Healthcare,6877,Good,Low,High,3,No,45,High School,Married,2,Mid,Medium,67,No,No,No,Poor,Medium,Stayed,0
47,Male,1,Technology,9605,Good,High,Average,0,No,69,High School,Single,0,Senior,Large,16,No,No,No,Fair,High,Left,1
38,Male,2,Education,4098,Good,Medium,Average,2,No,77,High School,Divorced,0,Mid,Medium,15,No,No,No,Excellent,Medium,Left,1
23,Female,9,Healthcare,6957,Good,Very High,Average,0,No,69,Masterâ€™s Degree,Married,2,Entry,Medium,81,No,No,No,Good,High,Stayed,0
46,Male,29,Healthcare,6468,Poor,Medium,Average,2,No,21,High School,Single,3,Mid,Medium,72,Yes,No,No,Good,Medium,Stayed,0
38,Male,14,Education,6299,Good,Medium,Average,2,No,53,Bachelorâ€™s Degree,Single,0,Senior,Medium,63,No,No,No,Good,Low,Stayed,0
59,Male,15,Education,5154,Excellent,High,Average,0,No,49,PhD,Divorced,0,Senior,Medium,49,No,No,Yes,Poor,Very High,Stayed,0
39,Male,11,Education,5802,Fair,Very High,Average,0,Yes,17,Bachelorâ€™s Degree,Married,1,Entry,Medium,73,No,Yes,Yes,Fair,Medium,Stayed,0
32,Female,16,Education,5329,Excellent,High,High,0,Yes,7,Bachelorâ€™s Degree,Married,1,Mid,Small,49,No,No,Yes,Excellent,Low,Stayed,0
34,Male,2,Finance,11093,Good,Low,High,0,Yes,17,Associate Degree,Married,1,Senior,Medium,66,No,No,No,Good,Low,Left,1
24,Female,1,Healthcare,7256,Poor,High,Average,2,No,11,High School,Married,0,Mid,Small,61,No,No,No,Fair,High,Left,1
19,Male,7,Technology,8060,Poor,Medium,Average,0,No,20,Bachelorâ€™s Degree,Divorced,1,Senior,Small,42,No,No,No,Good,High,Stayed,0
26,Male,16,Media,6033,Poor,High,Average,2,No,6,Bachelorâ€™s Degree,Single,6,Entry,Medium,46,No,No,No,Fair,High,Left,1
31,Female,3,Technology,9216,Good,High,Average,0,Yes,98,Masterâ€™s Degree,Married,4,Entry,Medium,43,No,No,No,Fair,High,Left,1
44,Female,4,Finance,11515,Good,Low,Average,0,No,53,Associate Degree,Married,0,Senior,Large,54,No,No,No,Good,Low,Stayed,0
37,Male,8,Technology,7512,Fair,High,Average,0,No,50,Bachelorâ€™s Degree,Single,0,Senior,Small,55,No,No,No,Good,Low,Stayed,0
30,Male,13,Healthcare,9321,Fair,Very High,Average,1,No,94,Associate Degree,Single,0,Entry,Small,51,No,No,No,Good,Low,Left,1
47,Female,4,Technology,8766,Excellent,Medium,Average,1,No,10,High School,Single,0,Senior,Large,70,No,No,Yes,Good,Low,Stayed,0
45,Male,33,Healthcare,9436,Fair,Low,Average,2,No,54,Bachelorâ€™s Degree,Married,1,Entry,Small,97,Yes,No,Yes,Poor,Low,Stayed,0
42,Male,11,Media,5415,Good,Medium,Average,0,No,9,High School,Married,3,Entry,Large,52,Yes,No,No,Fair,Medium,Stayed,0
48,Female,18,Technology,8762,Fair,Very High,Average,0,No,54,Bachelorâ€™s Degree,Single,4,Entry,Small,47,No,No,No,Good,High,Left,1
49,Female,29,Education,4453,Excellent,Medium,Below Average,0,Yes,87,Associate Degree,Married,4,Mid,Large,53,No,No,No,Fair,High,Stayed,0
20,Female,7,Education,4647,Excellent,Low,Average,0,Yes,13,Associate Degree,Single,1,Entry,Medium,15,No,No,No,Fair,High,Left,1
42,Male,26,Media,5890,Excellent,Very High,Average,2,No,7,Bachelorâ€™s Degree,Married,0,Entry,Small,101,No,No,No,Good,High,Stayed,0
39,Female,6,Technology,9452,Good,High,Average,1,Yes,65,Masterâ€™s Degree,Married,1,Entry,Medium,8,No,No,Yes,Good,High,Stayed,0
18,Male,3,Healthcare,8548,Good,Very High,Average,0,Yes,30,Bachelorâ€™s Degree,Single,1,Mid,Medium,58,No,No,Yes,Excellent,Medium,Left,1
46,Female,34,Education,4628,Good,High,Average,1,No,69,Masterâ€™s Degree,Married,3,Entry,Large,95,Yes,No,No,Good,Low,Stayed,0
38,Male,15,Finance,6841,Fair,Low,Average,0,No,82,Associate Degree,Married,2,Mid,Large,47,No,No,No,Good,High,Left,1
33,Female,18,Education,4285,Fair,High,Average,1,No,15,Masterâ€™s Degree,Married,0,Mid,Small,86,No,Yes,No,Poor,High,Left,1
31,Male,10,Finance,8351,Fair,High,Average,0,No,53,Bachelorâ€™s Degree,Married,2,Entry,Large,28,No,No,No,Good,Medium,Stayed,0
29,Male,4,Healthcare,7419,Fair,Very High,Average,0,No,5,Associate Degree,Married,1,Mid,Medium,46,No,No,No,Fair,Low,Left,1
26,Female,3,Healthcare,7321,Good,High,Average,2,Yes,41,High School,Married,3,Mid,Small,77,No,No,No,Good,High,Stayed,0
29,Male,12,Technology,11368,Fair,Medium,Average,3,No,13,Masterâ€™s Degree,Married,2,Senior,Medium,43,No,No,No,Poor,Low,Stayed,0
19,Female,7,Education,4102,Excellent,High,Low,0,No,82,Bachelorâ€™s Degree,Married,4,Entry,Medium,22,No,No,No,Good,High,Left,1
21,Male,3,Healthcare,9090,Poor,High,Average,0,No,44,Bachelorâ€™s Degree,Single,1,Senior,Small,52,No,No,Yes,Good,Medium,Left,1
47,Male,19,Healthcare,7557,Good,Very High,Below Average,0,No,29,Masterâ€™s Degree,Married,0,Senior,Medium,79,No,No,No,Good,Low,Stayed,0
44,Male,17,Healthcare,7852,Good,Medium,Average,0,No,14,Associate Degree,Married,0,Mid,Medium,31,Yes,No,No,Good,Medium,Stayed,0
24,Female,6,Technology,7795,Poor,High,High,2,Yes,32,High School,Married,1,Entry,Large,72,No,No,No,Fair,Low,Stayed,0
50,Female,33,Technology,10508,Good,High,Average,0,Yes,12,Bachelorâ€™s Degree,Single,4,Senior,Small,75,No,No,No,Poor,Low,Stayed,0
42,Male,30,Healthcare,9487,Excellent,Low,Average,0,No,43,Bachelorâ€™s Degree,Single,1,Mid,Medium,81,No,No,No,Good,Low,Stayed,0
24,Female,4,Media,5353,Fair,Very High,Average,2,No,64,PhD,Single,4,Entry,Small,7,No,No,Yes,Fair,Low,Left,1
30,Female,19,Healthcare,7343,Good,High,High,0,Yes,20,High School,Married,0,Mid,Large,54,No,No,No,Good,Low,Stayed,0
33,Female,19,Technology,9173,Good,High,Average,0,Yes,70,High School,Married,1,Mid,Large,79,No,No,No,Good,Low,Stayed,0
31,Female,10,Healthcare,8528,Good,Very High,High,2,No,31,Associate Degree,Single,1,Mid,Medium,82,No,No,No,Excellent,Very High,Left,1
35,Female,4,Technology,10228,Poor,High,Average,0,No,49,High School,Single,1,Mid,Medium,11,No,No,No,Fair,Low,Left,1
53,Male,15,Education,4918,Good,High,Average,1,Yes,69,Associate Degree,Married,4,Mid,Medium,45,No,No,No,Good,Low,Left,1
28,Male,17,Education,5773,Good,High,Average,0,No,25,Bachelorâ€™s Degree,Single,1,Mid,Large,79,No,No,No,Good,Medium,Left,1
19,Female,4,Education,2989,Fair,Very High,Average,3,Yes,79,PhD,Married,1,Senior,Medium,10,No,No,Yes,Good,High,Stayed,0
